Precision,Recall,FMeasure,Configuracao,K,Algoritmo,Heuristica
0.375,0.21428571428571427,0.234375,cosine_False_3,3,cosine,nao
0.625,0.5,0.5208333333333334,cosine_False_3,3,cosine,nao
0.6,0.6,0.6,cosine_False_3,3,cosine,nao
0.6,0.75,0.7142857142857143,cosine_False_3,3,cosine,nao
0.3333333333333333,0.5,0.45454545454545453,cosine_False_3,3,cosine,nao
0.2,1.0,0.5555555555555556,cosine_False_3,3,cosine,nao
0.16666666666666666,0.3333333333333333,0.27777777777777773,cosine_False_3,3,cosine,nao
0.6,0.6,0.6,cosine_False_3,3,cosine,nao
0.3333333333333333,0.5,0.45454545454545453,cosine_False_3,3,cosine,nao
0.7,0.875,0.8333333333333334,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.6,0.5,0.5172413793103449,cosine_False_3,3,cosine,nao
0.3333333333333333,0.16666666666666666,0.18518518518518515,cosine_False_3,3,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.25,0.6666666666666666,0.5,cosine_False_3,3,cosine,nao
0.6,0.375,0.40540540540540543,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.5,0.13636363636363635,0.1595744680851064,cosine_False_3,3,cosine,nao
0.7,1.0,0.9210526315789475,cosine_False_3,3,cosine,nao
0.1,0.3333333333333333,0.22727272727272724,cosine_False_3,3,cosine,nao
0.3333333333333333,0.5714285714285714,0.49999999999999994,cosine_False_3,3,cosine,nao
0.2,1.0,0.5555555555555556,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.4166666666666667,0.625,0.5681818181818181,cosine_False_3,3,cosine,nao
0.2,1.0,0.5555555555555556,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.16666666666666666,1.0,0.5,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.2,1.0,0.5555555555555556,cosine_False_3,3,cosine,nao
0.5555555555555556,0.4166666666666667,0.4385964912280702,cosine_False_3,3,cosine,nao
0.75,0.75,0.75,cosine_False_3,3,cosine,nao
0.38461538461538464,0.4166666666666667,0.4098360655737705,cosine_False_3,3,cosine,nao
0.15384615384615385,1.0,0.4761904761904762,cosine_False_3,3,cosine,nao
0.625,0.5555555555555556,0.5681818181818182,cosine_False_3,3,cosine,nao
0.375,0.42857142857142855,0.41666666666666663,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.4,0.2222222222222222,0.2439024390243902,cosine_False_3,3,cosine,nao
0.08333333333333333,1.0,0.3125,cosine_False_3,3,cosine,nao
0.6666666666666666,0.3333333333333333,0.3703703703703703,cosine_False_3,3,cosine,nao
1.0,0.2,0.23809523809523808,cosine_False_3,3,cosine,nao
0.2,0.2857142857142857,0.26315789473684204,cosine_False_3,3,cosine,nao
0.3333333333333333,0.14285714285714285,0.16129032258064516,cosine_False_3,3,cosine,nao
0.3333333333333333,0.5,0.45454545454545453,cosine_False_3,3,cosine,nao
0.1,0.3333333333333333,0.22727272727272724,cosine_False_3,3,cosine,nao
1.0,0.375,0.42857142857142855,cosine_False_3,3,cosine,nao
0.4,0.5,0.47619047619047616,cosine_False_3,3,cosine,nao
0.5,0.5454545454545454,0.5357142857142857,cosine_False_3,3,cosine,nao
0.3333333333333333,0.125,0.14285714285714285,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
1.0,0.5,0.5555555555555556,cosine_False_3,3,cosine,nao
1.0,0.25,0.29411764705882354,cosine_False_3,3,cosine,nao
0.3333333333333333,0.6666666666666666,0.5555555555555555,cosine_False_3,3,cosine,nao
0.3333333333333333,0.1,0.11627906976744186,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.6666666666666666,0.75,0.7317073170731707,cosine_False_3,3,cosine,nao
0.4444444444444444,0.5,0.48780487804878053,cosine_False_3,3,cosine,nao
0.42857142857142855,0.6666666666666666,0.6,cosine_False_3,3,cosine,nao
0.21428571428571427,0.6,0.4411764705882353,cosine_False_3,3,cosine,nao
0.6666666666666666,0.5454545454545454,0.5660377358490566,cosine_False_3,3,cosine,nao
0.125,0.125,0.125,cosine_False_3,3,cosine,nao
0.3333333333333333,0.3333333333333333,0.3333333333333333,cosine_False_3,3,cosine,nao
0.2,0.16666666666666666,0.17241379310344826,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.1,0.1111111111111111,0.10869565217391304,cosine_False_3,3,cosine,nao
0.5714285714285714,0.5714285714285714,0.5714285714285714,cosine_False_3,3,cosine,nao
0.4444444444444444,0.4,0.4081632653061225,cosine_False_3,3,cosine,nao
0.25,0.375,0.3409090909090909,cosine_False_3,3,cosine,nao
0.16666666666666666,0.25,0.22727272727272727,cosine_False_3,3,cosine,nao
0.3333333333333333,0.5,0.45454545454545453,cosine_False_3,3,cosine,nao
0.42857142857142855,0.75,0.6521739130434783,cosine_False_3,3,cosine,nao
0.4444444444444444,0.36363636363636365,0.37735849056603776,cosine_False_3,3,cosine,nao
0.7142857142857143,0.625,0.6410256410256411,cosine_False_3,3,cosine,nao
0.75,0.12,0.14423076923076922,cosine_False_3,3,cosine,nao
0.7142857142857143,0.4166666666666667,0.4545454545454546,cosine_False_3,3,cosine,nao
0.625,0.625,0.625,cosine_False_3,3,cosine,nao
0.1,0.14285714285714285,0.13157894736842102,cosine_False_3,3,cosine,nao
0.2857142857142857,1.0,0.6666666666666666,cosine_False_3,3,cosine,nao
0.09090909090909091,0.3333333333333333,0.21739130434782608,cosine_False_3,3,cosine,nao
0.45454545454545453,0.8333333333333334,0.7142857142857143,cosine_False_3,3,cosine,nao
0.42857142857142855,1.0,0.7894736842105262,cosine_False_3,3,cosine,nao
0.1111111111111111,0.5,0.29411764705882354,cosine_False_3,3,cosine,nao
0.125,0.5,0.3125,cosine_False_3,3,cosine,nao
0.2,1.0,0.5555555555555556,cosine_False_3,3,cosine,nao
0.4166666666666667,0.5555555555555556,0.5208333333333334,cosine_False_3,3,cosine,nao
0.36363636363636365,0.8,0.6451612903225806,cosine_False_3,3,cosine,nao
1.0,0.42857142857142855,0.48387096774193544,cosine_False_3,3,cosine,nao
1.0,0.3333333333333333,0.3846153846153846,cosine_False_3,3,cosine,nao
0.4,0.6666666666666666,0.5882352941176471,cosine_False_3,3,cosine,nao
0.4166666666666667,0.625,0.5681818181818181,cosine_False_3,3,cosine,nao
0.45454545454545453,1.0,0.8064516129032256,cosine_False_3,3,cosine,nao
1.0,0.3333333333333333,0.3846153846153846,cosine_False_3,3,cosine,nao
0.4166666666666667,0.5555555555555556,0.5208333333333334,cosine_False_3,3,cosine,nao
0.4,0.6666666666666666,0.5882352941176471,cosine_False_3,3,cosine,nao
0.36363636363636365,0.8,0.6451612903225806,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.1,0.3333333333333333,0.22727272727272724,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.08333333333333333,0.5,0.25,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.5,0.6666666666666666,0.625,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
0.8888888888888888,1.0,0.9756097560975611,cosine_False_3,3,cosine,nao
0.08333333333333333,0.2,0.15625,cosine_False_3,3,cosine,nao
0.75,0.6,0.625,cosine_False_3,3,cosine,nao
0.14285714285714285,1.0,0.4545454545454545,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
0.7777777777777778,1.0,0.945945945945946,cosine_False_3,3,cosine,nao
0.8571428571428571,1.0,0.9677419354838709,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
0.5,0.7142857142857143,0.6578947368421053,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
0.7777777777777778,1.0,0.945945945945946,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_3,3,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_3,3,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_3,3,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_3,3,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_3,3,cosine,nao
0.75,1.0,0.9375,cosine_False_3,3,cosine,nao
0.9,1.0,0.9782608695652175,cosine_False_3,3,cosine,nao
0.6363636363636364,0.875,0.813953488372093,cosine_False_3,3,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_3,3,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_3,3,cosine,nao
0.9,1.0,0.9782608695652175,cosine_False_3,3,cosine,nao
0.6363636363636364,0.875,0.813953488372093,cosine_False_3,3,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_3,3,cosine,nao
0.9,1.0,0.9782608695652175,cosine_False_3,3,cosine,nao
0.6363636363636364,0.7777777777777778,0.7446808510638298,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
0.8,1.0,0.9523809523809523,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
0.5454545454545454,0.8571428571428571,0.7692307692307693,cosine_False_3,3,cosine,nao
0.5555555555555556,1.0,0.8620689655172413,cosine_False_3,3,cosine,nao
0.75,0.8571428571428571,0.8333333333333333,cosine_False_3,3,cosine,nao
1.0,0.875,0.8974358974358975,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
1.0,0.9,0.9183673469387754,cosine_False_3,3,cosine,nao
0.75,0.75,0.75,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
1.0,0.875,0.8974358974358975,cosine_False_3,3,cosine,nao
1.0,0.9,0.9183673469387754,cosine_False_3,3,cosine,nao
0.75,0.6,0.625,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.7777777777777778,1.0,0.945945945945946,cosine_False_3,3,cosine,nao
0.75,0.75,0.75,cosine_False_3,3,cosine,nao
1.0,0.875,0.8974358974358975,cosine_False_3,3,cosine,nao
1.0,1.0,1.0,cosine_False_3,3,cosine,nao
0.4444444444444444,0.8,0.6896551724137933,cosine_False_3,3,cosine,nao
0.5,0.3333333333333333,0.3571428571428571,cosine_False_3,3,cosine,nao
0.8333333333333334,1.0,0.9615384615384615,cosine_False_3,3,cosine,nao
0.45454545454545453,0.7142857142857143,0.641025641025641,cosine_False_3,3,cosine,nao
0.8333333333333334,0.7142857142857143,0.7352941176470589,cosine_False_3,3,cosine,nao
0.45454545454545453,0.625,0.5813953488372092,cosine_False_3,3,cosine,nao
0.5714285714285714,0.6666666666666666,0.6451612903225806,cosine_False_3,3,cosine,nao
0.8333333333333334,0.5555555555555556,0.5952380952380952,cosine_False_3,3,cosine,nao
0.45454545454545453,0.5555555555555556,0.5319148936170213,cosine_False_3,3,cosine,nao
0.5714285714285714,0.8,0.7407407407407408,cosine_False_3,3,cosine,nao
0.8333333333333334,0.8333333333333334,0.8333333333333334,cosine_False_3,3,cosine,nao
0.45454545454545453,0.8333333333333334,0.7142857142857143,cosine_False_3,3,cosine,nao
0.5714285714285714,0.6666666666666666,0.6451612903225806,cosine_False_3,3,cosine,nao
1.0,0.3333333333333333,0.3846153846153846,cosine_False_3,3,cosine,nao
0.7142857142857143,0.8333333333333334,0.8064516129032258,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.3333333333333333,0.8,0.625,cosine_False_3,3,cosine,nao
0.5714285714285714,0.8,0.7407407407407408,cosine_False_3,3,cosine,nao
0.3333333333333333,0.3333333333333333,0.3333333333333333,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.125,1.0,0.4166666666666667,cosine_False_3,3,cosine,nao
0.5714285714285714,0.8,0.7407407407407408,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.14285714285714285,1.0,0.4545454545454545,cosine_False_3,3,cosine,nao
0.2,1.0,0.5555555555555556,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.16666666666666666,0.3333333333333333,0.27777777777777773,cosine_False_3,3,cosine,nao
0.3333333333333333,0.25,0.2631578947368421,cosine_False_3,3,cosine,nao
0.08333333333333333,0.5,0.25,cosine_False_3,3,cosine,nao
0.1,1.0,0.35714285714285715,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.1,0.3333333333333333,0.22727272727272724,cosine_False_3,3,cosine,nao
0.3333333333333333,1.0,0.7142857142857143,cosine_False_3,3,cosine,nao
0.3333333333333333,1.0,0.7142857142857143,cosine_False_3,3,cosine,nao
0.3333333333333333,0.3333333333333333,0.3333333333333333,cosine_False_3,3,cosine,nao
0.3333333333333333,0.25,0.2631578947368421,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.08333333333333333,0.16666666666666666,0.13888888888888887,cosine_False_3,3,cosine,nao
0.3333333333333333,0.5,0.45454545454545453,cosine_False_3,3,cosine,nao
0.0,0.0,0.0,cosine_False_3,3,cosine,nao
0.625,0.625,0.625,cosine_False_4,4,cosine,nao
0.4,0.2857142857142857,0.30303030303030304,cosine_False_4,4,cosine,nao
0.625,0.5,0.5208333333333334,cosine_False_4,4,cosine,nao
0.625,1.0,0.8928571428571429,cosine_False_4,4,cosine,nao
0.4,0.25,0.27027027027027023,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.125,1.0,0.4166666666666667,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.5,0.8,0.7142857142857143,cosine_False_4,4,cosine,nao
0.3333333333333333,0.25,0.2631578947368421,cosine_False_4,4,cosine,nao
0.4,0.25,0.27027027027027023,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.375,0.5,0.46875,cosine_False_4,4,cosine,nao
0.3333333333333333,0.08333333333333333,0.09803921568627451,cosine_False_4,4,cosine,nao
0.4,0.3333333333333333,0.3448275862068965,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.125,0.3333333333333333,0.25,cosine_False_4,4,cosine,nao
0.5,0.5,0.5,cosine_False_4,4,cosine,nao
0.3333333333333333,0.125,0.14285714285714285,cosine_False_4,4,cosine,nao
0.3333333333333333,0.045454545454545456,0.05494505494505495,cosine_False_4,4,cosine,nao
0.42857142857142855,0.8571428571428571,0.7142857142857143,cosine_False_4,4,cosine,nao
0.07142857142857142,0.3333333333333333,0.19230769230769226,cosine_False_4,4,cosine,nao
0.375,0.42857142857142855,0.41666666666666663,cosine_False_4,4,cosine,nao
0.16666666666666666,1.0,0.5,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.375,0.375,0.375,cosine_False_4,4,cosine,nao
0.16666666666666666,1.0,0.5,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.25,1.0,0.625,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.16666666666666666,1.0,0.5,cosine_False_4,4,cosine,nao
0.5833333333333334,0.5833333333333334,0.5833333333333334,cosine_False_4,4,cosine,nao
0.5454545454545454,0.75,0.6976744186046512,cosine_False_4,4,cosine,nao
0.42857142857142855,0.5,0.48387096774193544,cosine_False_4,4,cosine,nao
0.14285714285714285,1.0,0.4545454545454545,cosine_False_4,4,cosine,nao
0.36363636363636365,0.4444444444444444,0.425531914893617,cosine_False_4,4,cosine,nao
0.18181818181818182,0.2857142857142857,0.2564102564102564,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.5,0.2222222222222222,0.25,cosine_False_4,4,cosine,nao
0.125,1.0,0.4166666666666667,cosine_False_4,4,cosine,nao
0.14285714285714285,0.16666666666666666,0.16129032258064516,cosine_False_4,4,cosine,nao
1.0,0.6,0.6521739130434783,cosine_False_4,4,cosine,nao
0.21428571428571427,0.42857142857142855,0.35714285714285715,cosine_False_4,4,cosine,nao
0.14285714285714285,0.14285714285714285,0.14285714285714285,cosine_False_4,4,cosine,nao
0.25,0.25,0.25,cosine_False_4,4,cosine,nao
0.07142857142857142,0.3333333333333333,0.19230769230769226,cosine_False_4,4,cosine,nao
0.2857142857142857,0.25,0.2564102564102564,cosine_False_4,4,cosine,nao
0.2857142857142857,0.5,0.4347826086956521,cosine_False_4,4,cosine,nao
0.375,0.2727272727272727,0.28846153846153844,cosine_False_4,4,cosine,nao
0.5714285714285714,0.5,0.5128205128205128,cosine_False_4,4,cosine,nao
0.14285714285714285,0.1,0.10638297872340426,cosine_False_4,4,cosine,nao
0.6666666666666666,1.0,0.9090909090909091,cosine_False_4,4,cosine,nao
0.2857142857142857,0.16666666666666666,0.1818181818181818,cosine_False_4,4,cosine,nao
0.375,0.5,0.46875,cosine_False_4,4,cosine,nao
0.5714285714285714,0.4,0.425531914893617,cosine_False_4,4,cosine,nao
0.14285714285714285,0.125,0.1282051282051282,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.5454545454545454,0.75,0.6976744186046512,cosine_False_4,4,cosine,nao
0.36363636363636365,0.5,0.4651162790697675,cosine_False_4,4,cosine,nao
0.35294117647058826,0.6666666666666666,0.5660377358490566,cosine_False_4,4,cosine,nao
0.17647058823529413,0.6,0.40540540540540543,cosine_False_4,4,cosine,nao
0.5454545454545454,0.5454545454545454,0.5454545454545454,cosine_False_4,4,cosine,nao
0.1,0.125,0.11904761904761904,cosine_False_4,4,cosine,nao
0.3333333333333333,0.3333333333333333,0.3333333333333333,cosine_False_4,4,cosine,nao
0.125,0.16666666666666666,0.15625,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.18181818181818182,0.2222222222222222,0.2127659574468085,cosine_False_4,4,cosine,nao
0.3333333333333333,0.42857142857142855,0.4054054054054054,cosine_False_4,4,cosine,nao
0.4,0.4,0.4,cosine_False_4,4,cosine,nao
0.23076923076923078,0.375,0.3333333333333333,cosine_False_4,4,cosine,nao
0.15384615384615385,0.25,0.22222222222222224,cosine_False_4,4,cosine,nao
0.375,0.5,0.46875,cosine_False_4,4,cosine,nao
0.125,0.25,0.20833333333333334,cosine_False_4,4,cosine,nao
0.4,0.36363636363636365,0.37037037037037035,cosine_False_4,4,cosine,nao
0.625,0.625,0.625,cosine_False_4,4,cosine,nao
0.6,0.12,0.14285714285714285,cosine_False_4,4,cosine,nao
0.625,0.4166666666666667,0.4464285714285715,cosine_False_4,4,cosine,nao
0.5,0.625,0.5952380952380952,cosine_False_4,4,cosine,nao
0.16666666666666666,0.2857142857142857,0.24999999999999997,cosine_False_4,4,cosine,nao
0.2222222222222222,1.0,0.5882352941176471,cosine_False_4,4,cosine,nao
0.1,0.3333333333333333,0.22727272727272724,cosine_False_4,4,cosine,nao
0.375,0.5,0.46875,cosine_False_4,4,cosine,nao
0.375,1.0,0.75,cosine_False_4,4,cosine,nao
0.1,0.5,0.2777777777777778,cosine_False_4,4,cosine,nao
0.1,0.5,0.2777777777777778,cosine_False_4,4,cosine,nao
0.2,1.0,0.5555555555555556,cosine_False_4,4,cosine,nao
0.5,0.5555555555555556,0.5434782608695652,cosine_False_4,4,cosine,nao
0.36363636363636365,0.8,0.6451612903225806,cosine_False_4,4,cosine,nao
0.5,0.5714285714285714,0.5555555555555556,cosine_False_4,4,cosine,nao
0.2857142857142857,0.6666666666666666,0.5263157894736842,cosine_False_4,4,cosine,nao
0.5,0.8333333333333334,0.7352941176470589,cosine_False_4,4,cosine,nao
0.5555555555555556,0.625,0.6097560975609756,cosine_False_4,4,cosine,nao
0.45454545454545453,1.0,0.8064516129032256,cosine_False_4,4,cosine,nao
0.2857142857142857,0.6666666666666666,0.5263157894736842,cosine_False_4,4,cosine,nao
0.4444444444444444,0.4444444444444444,0.4444444444444444,cosine_False_4,4,cosine,nao
0.5,0.8333333333333334,0.7352941176470589,cosine_False_4,4,cosine,nao
0.36363636363636365,0.8,0.6451612903225806,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.08333333333333333,0.3333333333333333,0.20833333333333331,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.1,0.5,0.2777777777777778,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.36363636363636365,0.6666666666666666,0.5714285714285715,cosine_False_4,4,cosine,nao
0.7272727272727273,1.0,0.930232558139535,cosine_False_4,4,cosine,nao
0.7272727272727273,1.0,0.930232558139535,cosine_False_4,4,cosine,nao
0.1,0.2,0.16666666666666666,cosine_False_4,4,cosine,nao
0.6,0.6,0.6,cosine_False_4,4,cosine,nao
0.1111111111111111,1.0,0.38461538461538464,cosine_False_4,4,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_4,4,cosine,nao
0.7,1.0,0.9210526315789475,cosine_False_4,4,cosine,nao
0.75,1.0,0.9375,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_4,4,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_4,4,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_4,4,cosine,nao
0.7,1.0,0.9210526315789475,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_4,4,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_4,4,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_4,4,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_4,4,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_4,4,cosine,nao
0.75,1.0,0.9375,cosine_False_4,4,cosine,nao
0.9,1.0,0.9782608695652175,cosine_False_4,4,cosine,nao
0.6153846153846154,1.0,0.888888888888889,cosine_False_4,4,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_4,4,cosine,nao
0.6,1.0,0.8823529411764706,cosine_False_4,4,cosine,nao
0.9,1.0,0.9782608695652175,cosine_False_4,4,cosine,nao
0.6153846153846154,1.0,0.888888888888889,cosine_False_4,4,cosine,nao
0.875,1.0,0.9722222222222222,cosine_False_4,4,cosine,nao
0.9,1.0,0.9782608695652175,cosine_False_4,4,cosine,nao
0.6363636363636364,0.7777777777777778,0.7446808510638298,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
0.8,1.0,0.9523809523809523,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
0.5384615384615384,1.0,0.8536585365853658,cosine_False_4,4,cosine,nao
0.5555555555555556,1.0,0.8620689655172413,cosine_False_4,4,cosine,nao
0.75,0.8571428571428571,0.8333333333333333,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
1.0,0.9,0.9183673469387754,cosine_False_4,4,cosine,nao
0.75,0.75,0.75,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
1.0,0.9,0.9183673469387754,cosine_False_4,4,cosine,nao
0.6,0.6,0.6,cosine_False_4,4,cosine,nao
0.0,0.0,0.0,cosine_False_4,4,cosine,nao
0.7777777777777778,1.0,0.945945945945946,cosine_False_4,4,cosine,nao
0.75,0.75,0.75,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
1.0,1.0,1.0,cosine_False_4,4,cosine,nao
0.4444444444444444,0.8,0.6896551724137933,cosine_False_4,4,cosine,nao
0.4,0.3333333333333333,0.3448275862068965,cosine_False_4,4,cosine,nao
0.5555555555555556,1.0,0.8620689655172413,cosine_False_4,4,cosine,nao
0.5,0.8571428571428571,0.75,cosine_False_4,4,cosine,nao
